$PSONLLD,000102.15,RV R. Revelle,V,6.4622860,-20.01608634,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000103.15,RV R. Revelle,V,6.4622388,-20.01605188,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000104.15,RV R. Revelle,V,6.4621906,-20.01601707,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000105.15,RV R. Revelle,V,6.4621419,-20.01598211,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000106.15,RV R. Revelle,V,6.4620930,-20.01594728,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000107.15,RV R. Revelle,V,6.4620445,-20.01591272,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000108.15,RV R. Revelle,V,6.4619963,-20.01587829,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000109.15,RV R. Revelle,V,6.4619485,-20.01584367,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000110.15,RV R. Revelle,V,6.4619008,-20.01580869,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000111.15,RV R. Revelle,V,6.4618534,-20.01577341,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000112.15,RV R. Revelle,V,6.4618062,-20.01573803,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000113.15,RV R. Revelle,V,6.4617595,-20.01570274,0.000,0.61,0.61,0.00,0.01,,,,*09
$PSONLLD,000114.15,RV R. Revelle,V,6.4617130,-20.01566761,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000115.15,RV R. Revelle,V,6.4616663,-20.01563263,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000115.35,SNTRY 5206,A,6.4608938,-20.01470486,1006.267,0.75,0.75,0.00,0.54,,,,*7B
$PSONLLD,000115.35,MARSS 5212,A,6.4627005,-20.01651586,1007.837,0.75,0.75,0.00,0.54,,,,*66
$PSONLLD,000116.15,RV R. Revelle,V,6.4616190,-20.01559745,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000117.15,RV R. Revelle,V,6.4615709,-20.01556184,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000118.15,RV R. Revelle,V,6.4615220,-20.01552598,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000119.15,RV R. Revelle,V,6.4614727,-20.01549017,0.000,0.61,0.61,0.00,0.01,,,,*06
$PSONLLD,000120.15,RV R. Revelle,V,6.4614234,-20.01545454,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000121.15,RV R. Revelle,V,6.4613748,-20.01541907,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000122.15,RV R. Revelle,V,6.4613269,-20.01538377,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000123.15,RV R. Revelle,V,6.4612798,-20.01534866,0.000,0.61,0.61,0.00,0.01,,,,*09
$PSONLLD,000124.15,RV R. Revelle,V,6.4612331,-20.01531362,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000125.15,RV R. Revelle,V,6.4611869,-20.01527834,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000126.15,RV R. Revelle,V,6.4611414,-20.01524278,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000127.15,RV R. Revelle,V,6.4610959,-20.01520703,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000128.15,RV R. Revelle,V,6.4610500,-20.01517117,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000129.15,RV R. Revelle,V,6.4610030,-20.01513511,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000130.15,RV R. Revelle,V,6.4609549,-20.01509875,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000131.15,RV R. Revelle,V,6.4609057,-20.01506220,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000132.15,RV R. Revelle,V,6.4608558,-20.01502560,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000133.15,RV R. Revelle,V,6.4608059,-20.01498914,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000134.15,RV R. Revelle,V,6.4607563,-20.01495307,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000135.15,RV R. Revelle,V,6.4607072,-20.01491732,0.000,0.61,0.61,0.00,0.01,,,,*09
$PSONLLD,000135.40,SNTRY 5206,A,6.4598508,-20.01396273,1006.767,0.76,0.76,0.00,0.54,,,,*78
$PSONLLD,000135.40,MARSS 5212,A,6.4616574,-20.01577403,1008.350,0.76,0.76,0.00,0.54,,,,*69
$PSONLLD,000136.15,RV R. Revelle,V,6.4606591,-20.01488151,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000137.15,RV R. Revelle,V,6.4606125,-20.01484546,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000138.16,RV R. Revelle,V,6.4605669,-20.01480931,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000139.16,RV R. Revelle,V,6.4605221,-20.01477356,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000140.15,RV R. Revelle,V,6.4604773,-20.01473804,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000141.15,RV R. Revelle,V,6.4604319,-20.01470237,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000142.15,RV R. Revelle,V,6.4603857,-20.01466641,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000143.15,RV R. Revelle,V,6.4603385,-20.01463009,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000144.15,RV R. Revelle,V,6.4602904,-20.01459353,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000145.15,RV R. Revelle,V,6.4602416,-20.01455689,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000146.15,RV R. Revelle,V,6.4601922,-20.01452032,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000147.15,RV R. Revelle,V,6.4601427,-20.01448395,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000148.15,RV R. Revelle,V,6.4600934,-20.01444779,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000149.15,RV R. Revelle,V,6.4600447,-20.01441167,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000150.15,RV R. Revelle,V,6.4599966,-20.01437555,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000151.15,RV R. Revelle,V,6.4599490,-20.01433957,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000152.15,RV R. Revelle,V,6.4599019,-20.01430372,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000153.15,RV R. Revelle,V,6.4598552,-20.01426789,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000154.15,RV R. Revelle,V,6.4598086,-20.01423215,0.000,0.61,0.61,0.00,0.01,,,,*09
$PSONLLD,000155.15,RV R. Revelle,V,6.4597619,-20.01419671,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000155.48,SNTRY 5206,A,6.4589219,-20.01331502,1006.654,0.77,0.77,0.00,0.54,,,,*7C
$PSONLLD,000155.48,MARSS 5212,A,6.4607276,-20.01512629,1008.283,0.77,0.77,0.00,0.54,,,,*64
$PSONLLD,000156.15,RV R. Revelle,V,6.4597150,-20.01416152,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000157.15,RV R. Revelle,V,6.4596676,-20.01412637,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000158.15,RV R. Revelle,V,6.4596198,-20.01409129,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000159.15,RV R. Revelle,V,6.4595713,-20.01405646,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000200.15,RV R. Revelle,V,6.4595225,-20.01402196,0.000,0.61,0.61,0.00,0.01,,,,*06
$PSONLLD,000201.15,RV R. Revelle,V,6.4594737,-20.01398756,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000202.15,RV R. Revelle,V,6.4594251,-20.01395301,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000203.15,RV R. Revelle,V,6.4593764,-20.01391837,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000204.15,RV R. Revelle,V,6.4593275,-20.01388352,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000205.15,RV R. Revelle,V,6.4592785,-20.01384821,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000206.15,RV R. Revelle,V,6.4592295,-20.01381258,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000207.15,RV R. Revelle,V,6.4591805,-20.01377699,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000208.15,RV R. Revelle,V,6.4591315,-20.01374175,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000209.15,RV R. Revelle,V,6.4590825,-20.01370684,0.000,0.61,0.61,0.00,0.01,,,,*06
$PSONLLD,000210.15,RV R. Revelle,V,6.4590337,-20.01367235,0.000,0.61,0.61,0.00,0.01,,,,*0E
